field_manufacturer,title,field_category,field_module_size,field_location,field_stock,field_available,field_quantity,field_date_scraped,field_supplier,field_url,field_price,field_moq
SolaX Power,T-BAT H 9.0 + X3-Hybrid 15.0-D G4.2 + dongle,Battery,0,0,Yes,0,23,15/12/2024 09:17:23,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/63287/t-bat-h-9.0-x3-hybrid-15.0-d-g4.2-dongle?c=199,4542.55,23
SolaX Power,T-BAT H 12.0 + X3-Hybrid 10.0-D G4.2 + dongle,Battery,0,0,Yes,0,23,15/12/2024 09:17:23,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/63288/t-bat-h-12.0-x3-hybrid-10.0-d-g4.2-dongle?c=199,6061.47,23
SolaX Power,T-BAT H 12.0 + X3-Hybrid 12.0-D G4.2 + dongle,Battery,0,0,Yes,0,23,15/12/2024 09:17:23,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/63289/t-bat-h-12.0-x3-hybrid-12.0-d-g4.2-dongle?c=199,5439.75,23
SolaX Power,T-BAT H 12.0 + X3-Hybrid 15.0-D G4.2 + dongle,Battery,0,0,Yes,0,23,15/12/2024 09:17:23,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/63290/t-bat-h-12.0-x3-hybrid-15.0-d-g4.2-dongle?c=199,5483.78,23
SolaX Power,T-BAT SYS HS 10.0,Battery,0,0,Yes,0,22,15/12/2024 09:17:23,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storages/56976/t-bat-sys-hs-10.0?c=199,3389.25,22
SolaX Power,T-BAT HS 10.0 + X3-ULTRA-20K,Battery,0,0,Yes,0,22,15/12/2024 09:17:23,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/57109/t-bat-hs-10.0-x3-ultra-20k?c=199,5911.25,22
SolaX Power,T-BAT HS 10.0 + X3-Hybrid 5.0 D G4.2,Battery,0,0,Yes,0,22,15/12/2024 09:17:23,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/58308/t-bat-hs-10.0-x3-hybrid-5.0-d-g4.2?c=199,4782.25,22
SolaX Power,T-BAT HS 10.0 + X3-Hybrid 6.0 D G4.2,Battery,0,0,Yes,0,22,15/12/2024 09:17:24,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/58312/t-bat-hs-10.0-x3-hybrid-6.0-d-g4.2?c=199,4832.85,22
SolaX Power,T-BAT HS 10.0 + X3-Hybrid 8.0 D G4.2,Battery,0,0,Yes,0,22,15/12/2024 09:17:24,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/58313/t-bat-hs-10.0-x3-hybrid-8.0-d-g4.2?c=199,4932.93,22
SolaX Power,T-BAT HS 10.0 + X3-Hybrid 10.0 D G4.2 + dongle,Battery,0,0,Yes,0,22,15/12/2024 09:17:24,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/63292/t-bat-hs-10.0-x3-hybrid-10.0-d-g4.2-dongle?c=199,5088.11,22
SolaX Power,T-BAT HS 10.0 + X3-Hybrid 12.0-D G4.2 + dongle,Battery,0,0,Yes,0,22,15/12/2024 09:17:24,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/63293/t-bat-hs-10.0-x3-hybrid-12.0-d-g4.2-dongle?c=199,5138.72,22
SolaX Power,T-BAT HS 10.0 + X3-Hybrid 15.0-D G4.2 + dongle,Battery,0,0,Yes,0,22,15/12/2024 09:17:24,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/63294/t-bat-hs-10.0-x3-hybrid-15.0-d-g4.2-dongle?c=199,5188.19,22
SolaX Power,Series Box + Base,Battery,0,0,Yes,0,22,15/12/2024 09:17:24,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storages/56485/series-box-base?c=199,377.87,22
ZYC Energy,SIMPO HV 12.8,Battery,0,0,Yes,0,22,15/12/2024 09:17:24,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storages/64084/simpo-hv-12.8?c=199,3456.36,22
ZYC Energy + Kostal,ZYC SIMPO HV 12.8 + PLENTICORE S G3,Battery,0,0,Yes,0,22,15/12/2024 09:17:24,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/64167/zyc-simpo-hv-12.8-plenticore-s-g3?c=199,4796.7,22
ZYC Energy + Kostal,ZYC SIMPO HV 12.8 + PLENTICORE PLUS 7.0 G2,Battery,0,0,Yes,0,22,15/12/2024 09:17:24,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/64176/zyc-simpo-hv-12.8-plenticore-plus-7.0-g2?c=199,5072.68,22
ZYC Energy + Kostal,ZYC SIMPO HV 12.8 + PLENTICORE PLUS 8.5 G2,Battery,0,0,Yes,0,22,15/12/2024 09:17:24,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/64179/zyc-simpo-hv-12.8-plenticore-plus-8.5-g2?c=199,5210.36,22
ZYC Energy + Kostal,ZYC SIMPO HV 12.8 + PLENTICORE PLUS 10 G2,Battery,0,0,Yes,0,22,15/12/2024 09:17:24,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/64183/zyc-simpo-hv-12.8-plenticore-plus-10-g2?c=199,5335.2,22
ZYC Energy + GoodWe,ZYC SIMPO HV 12.8 + GW8KN-ET Plus+,Battery,0,0,Yes,0,22,15/12/2024 09:17:24,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/64188/zyc-simpo-hv-12.8-gw8kn-et-plus?c=199,4823.25,22
ZYC Energy + GoodWe,ZYC SIMPO HV 12.8 + GW10KN-ET Plus+,Battery,0,0,Yes,0,22,15/12/2024 09:17:24,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/64190/zyc-simpo-hv-12.8-gw10kn-et-plus?c=199,4955.85,22
ZYC Energy + GoodWe,ZYC SIMPO HV 12.8 + GW15K-ET,Battery,0,0,Yes,0,22,15/12/2024 09:17:24,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/64192/zyc-simpo-hv-12.8-gw15k-et?c=199,5448.68,22
BYD,"B-BOX PREMIUM LVS 8.0 (8,00 kWh)",Battery,0,0,Yes,0,20,15/12/2024 09:17:24,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storages/38701/b-box-premium-lvs-8.0-8-00-kwh?c=199,1968.52,20
BYD + SolarEdge,B-BOX LVS 8.0 (8 kWh) + SE7K-RWS STOREDGE HYBRID,Battery,0,0,Yes,0,20,15/12/2024 09:17:24,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/38721/b-box-lvs-8.0-8-kwh-se7k-rws-storedge-hybrid?c=199,3613.4,20
BYD + SolarEdge,B-BOX LVS 8.0 (8 kWh) + SE8K-RWS STOREDGE HYBRID,Battery,0,0,Yes,0,20,15/12/2024 09:17:24,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/38722/b-box-lvs-8.0-8-kwh-se8k-rws-storedge-hybrid?c=199,3650.71,20
BYD,B-BOX PREMIUM LVL BATTERY MANAGEMENT UNIT,Battery,0,0,Yes,0,19,15/12/2024 09:17:24,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storages/1375/b-box-premium-lvl-battery-management-unit?c=199,89.75,19
SOFAR,BTS E5-DS5 + HYD 8KTL-3PH Hybrid,Battery,0,0,Yes,0,19,15/12/2024 09:17:25,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/62936/bts-e5-ds5-hyd-8ktl-3ph-hybrid?c=199,2983.5,19
SOFAR,BTS E10-DS5 + HYD 8KTL-3PH Hybrid,Battery,0,0,Yes,0,19,15/12/2024 09:17:25,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/62937/bts-e10-ds5-hyd-8ktl-3ph-hybrid?c=199,4235.4,19
Axitec + SOFAR,AXIstorage LI SV1 13.5 + HYD 8KTL-3PH,Battery,0,0,Yes,0,19,15/12/2024 09:17:25,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/63257/axistorage-li-sv1-13.5-hyd-8ktl-3ph?c=199,5161.91,19
Axitec + SOFAR,AXIstorage Li SV2 6.7 + HYD 8KTL-3PH hybrid-IV,Battery,0,0,Yes,0,19,15/12/2024 09:17:25,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/63272/axistorage-li-sv2-6.7-hyd-8ktl-3ph-hybrid-iv?c=199,3548.61,19
Axitec + SOFAR,AXIstorage Li SV2 10.1 + HYD 8KTL-3PH hybrid-IV,Battery,0,0,Yes,0,19,15/12/2024 09:17:25,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/63274/axistorage-li-sv2-10.1-hyd-8ktl-3ph-hybrid-iv?c=199,4355.26,19
Axitec + SOFAR,AXIstorage Li SV2 13.5 + HYD 8KTL-3PH Hybrid-WR,Battery,0,0,Yes,0,19,15/12/2024 09:17:25,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/63275/axistorage-li-sv2-13.5-hyd-8ktl-3ph-hybrid-wr?c=199,5161.91,19
Pylontech,HV-3 Combiner-Box for 3 storage towers,Battery,0,0,Yes,0,18,15/12/2024 09:17:25,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/accessories/55278/hv-3-combiner-box-for-3-storage-towers?c=199,306.25,18
BYD,B-BOX PREMIUM LVL BAT-MODULE 2021 (15.36 kWh),Battery,0,0,Yes,0,17,15/12/2024 09:17:25,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storages/14984/b-box-premium-lvl-bat-module-2021-15.36-kwh?c=199,3906.33,17
BYD,"B-BOX PREMIUM LVL 2021 15.4 + BMU (15,36 kWh)",Battery,0,0,Yes,0,17,15/12/2024 09:17:25,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storages/23049/b-box-premium-lvl-2021-15.4-bmu-15-36-kwh?c=199,3996.08,17
SolaX Power,T-BAT SYS HS 12.5,Battery,0,0,Yes,0,17,15/12/2024 09:17:25,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storages/56977/t-bat-sys-hs-12.5?c=199,4112.25,17
SolaX Power,T-BAT HS 12.5 + X3-ULTRA-20K,Battery,0,0,Yes,0,17,15/12/2024 09:17:25,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/57151/t-bat-hs-12.5-x3-ultra-20k?c=199,6634.25,17
SolaX Power,T-BAT HS 12.5 + X3-ULTRA-25K,Battery,0,0,Yes,0,17,15/12/2024 09:17:25,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/57152/t-bat-hs-12.5-x3-ultra-25k?c=199,6846.79,17
SolaX Power,T-BAT HS 12.5 + X3-Hybrid 6.0 D G4.2,Battery,0,0,Yes,0,17,15/12/2024 09:17:25,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/58354/t-bat-hs-12.5-x3-hybrid-6.0-d-g4.2?c=199,5555.85,17
SolaX Power,T-BAT HS 12.5 + X3-Hybrid 8.0 D G4.2,Battery,0,0,Yes,0,17,15/12/2024 09:17:25,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/58356/t-bat-hs-12.5-x3-hybrid-8.0-d-g4.2?c=199,5655.93,17
Trina Solar,TRB 7.5K-HT,Battery,0,0,Yes,0,17,15/12/2024 09:17:25,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storages/62121/trb-7.5k-ht?c=199,2670.37,17
SolaX Power,T-BAT HS 12.5 + X3-Hybrid 10.0-D G4.2 + dongle,Battery,0,0,Yes,0,17,15/12/2024 09:17:25,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/63296/t-bat-hs-12.5-x3-hybrid-10.0-d-g4.2-dongle?c=199,5811.11,17
SolaX Power,T-BAT HS 12.5 + X3-Hybrid 12.0-D G4.2 + dongle,Battery,0,0,Yes,0,17,15/12/2024 09:17:25,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/63297/t-bat-hs-12.5-x3-hybrid-12.0-d-g4.2-dongle?c=199,5861.72,17
SolaX Power,T-BAT HS 12.5 + X3-Hybrid 15.0-D G4.2 + dongle,Battery,0,0,Yes,0,17,15/12/2024 09:17:25,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/63298/t-bat-hs-12.5-x3-hybrid-15.0-d-g4.2-dongle?c=199,5911.19,17
ZYC Energy,SIMPO HV 16.0,Battery,0,0,Yes,0,17,15/12/2024 09:17:25,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storages/64085/simpo-hv-16.0?c=199,4170.51,17
ZYC Energy + Kostal,ZYC SIMPO HV 16 + PLENTICORE PLUS 10 G2,Battery,0,0,Yes,0,17,15/12/2024 09:17:25,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/64184/zyc-simpo-hv-16-plenticore-plus-10-g2?c=199,6049.35,17
ZYC Energy + GoodWe,ZYC SIMPO HV 16 + GW10KN-ET Plus+,Battery,0,0,Yes,0,17,15/12/2024 09:17:25,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/64191/zyc-simpo-hv-16-gw10kn-et-plus?c=199,5670,17
ZYC Energy + GoodWe,ZYC SIMPO HV 16 + GW15K-ET,Battery,0,0,Yes,0,17,15/12/2024 09:17:26,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/64193/zyc-simpo-hv-16-gw15k-et?c=199,6162.83,17
ZYC Energy + GoodWe,ZYC SIMPO HV 16 + GW20K-ET,Battery,0,0,Yes,0,17,15/12/2024 09:17:26,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/64195/zyc-simpo-hv-16-gw20k-et?c=199,6500.96,17
Goodwe,Goodwe Lynx Home U 5.4-20,Battery,0,0,Yes,0,17,15/12/2024 09:17:26,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storages/60098/goodwe-lynx-home-u-5.4-20?c=199,1320.79,17
enwitec,3x BATTERY BACKUP BOX AP (FRONIUS) ,Battery,0,0,Yes,0,16,15/12/2024 09:17:26,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/accessories/64464/3x-battery-backup-box-ap-fronius?c=199,1905.54,16
Goodwe,Lynx Home F Plus+ 2x 13.1 H + GW 25K-ET,Battery,0,0,Yes,0,15,15/12/2024 09:17:26,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/42612/lynx-home-f-plus-2x-13.1-h-gw-25k-et?c=199,10276.96,15
Goodwe,Lynx Home F Plus+ 2x 9.8 H + GW 25K-ET,Battery,0,0,Yes,0,15,15/12/2024 09:17:26,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/42616/lynx-home-f-plus-2x-9.8-h-gw-25k-et?c=199,8668.02,15
Trina Solar,TRB 10K-HT,Battery,0,0,Yes,0,15,15/12/2024 09:17:26,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storages/62122/trb-10k-ht?c=199,3370.91,15
SolaX Power,T-BAT SYS HS 15.0,Battery,0,0,Yes,0,14,15/12/2024 09:17:26,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storages/56996/t-bat-sys-hs-15.0?c=199,4835.25,14
SolaX Power,T-BAT HS 15.0 + X3-ULTRA-20K,Battery,0,0,Yes,0,14,15/12/2024 09:17:26,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/57214/t-bat-hs-15.0-x3-ultra-20k?c=199,7357.25,14
SolaX Power,T-BAT HS 15.0 + X3-ULTRA-25K,Battery,0,0,Yes,0,14,15/12/2024 09:17:26,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/57215/t-bat-hs-15.0-x3-ultra-25k?c=199,7569.79,14
SolaX Power,T-BAT HS 15.0 + X3-ULTRA-30K,Battery,0,0,Yes,0,14,15/12/2024 09:17:26,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/57216/t-bat-hs-15.0-x3-ultra-30k?c=199,7805.93,14
SolaX Power,T-BAT HS 15.0 + X3-Hybrid 8.0 D G4.2,Battery,0,0,Yes,0,14,15/12/2024 09:17:26,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/58363/t-bat-hs-15.0-x3-hybrid-8.0-d-g4.2?c=199,6378.93,14
SolaX Power,T-BAT HS 15.0 + X3-Hybrid 10.0-D G4.2 + dongle,Battery,0,0,Yes,0,14,15/12/2024 09:17:26,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/63299/t-bat-hs-15.0-x3-hybrid-10.0-d-g4.2-dongle?c=199,6534.11,14
SolaX Power,T-BAT HS 15.0 + X3-Hybrid 12.0-D G4.2 + dongle,Battery,0,0,Yes,0,14,15/12/2024 09:17:26,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/63300/t-bat-hs-15.0-x3-hybrid-12.0-d-g4.2-dongle?c=199,6584.72,14
SolaX Power,T-BAT HS 15.0 + X3-Hybrid 15.0-D G4.2 + dongle,Battery,0,0,Yes,0,14,15/12/2024 09:17:26,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/63301/t-bat-hs-15.0-x3-hybrid-15.0-d-g4.2-dongle?c=199,6634.19,14
Enphase,IQ Battery 5P-1P-INT  (ONLY FOR FR/BENELUX),Battery,0,0,Yes,0,14,15/12/2024 09:17:26,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storages/62538/iq-battery-5p-1p-int-only-for-fr/benelux?c=199,2805.78,14
ZYC Energy,SIMPO HV 19.2,Battery,0,0,Yes,0,14,15/12/2024 09:17:26,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storages/64086/simpo-hv-19.2?c=199,4884.66,14
ZYC Energy + Kostal,ZYC SIMPO HV 19.2 + PLENTICORE M G3,Battery,0,0,Yes,0,14,15/12/2024 09:17:27,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/64168/zyc-simpo-hv-19.2-plenticore-m-g3?c=199,6687,14
ZYC Energy + GoodWe,ZYC SIMPO HV 19.2 + GW15K-ET,Battery,0,0,Yes,0,14,15/12/2024 09:17:27,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/64194/zyc-simpo-hv-19.2-gw15k-et?c=199,6876.98,14
ZYC Energy + GoodWe,ZYC SIMPO HV 19.2 + GW20K-ET,Battery,0,0,Yes,0,14,15/12/2024 09:17:27,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/64196/zyc-simpo-hv-19.2-gw20k-et?c=199,7215.11,14
ZYC Energy + GoodWe,ZYC SIMPO HV 19.2 + GW25K-ET,Battery,0,0,Yes,0,14,15/12/2024 09:17:27,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/64198/zyc-simpo-hv-19.2-gw25k-et?c=199,7637.22,14
Goodwe,Lynx Home U5.4-20 + GW6000-ES-20,Battery,0,0,Yes,0,14,15/12/2024 09:17:27,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/64915/lynx-home-u5.4-20-gw6000-es-20?c=199,2370.54,14
SolaX Power,T-BAT H 6.0 + X1-Hybrid 5.0-D G4.1,Battery,0,0,Yes,0,14,15/12/2024 09:17:27,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/54867/t-bat-h-6.0-x1-hybrid-5.0-d-g4.1?c=199,3231.28,14
enwitec,BATTERY BACKUP DISTRIBUTION 3PH (FULL) (SMA),Battery,0,0,Yes,0,13,15/12/2024 09:17:27,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/accessories/851/battery-backup-distribution-3ph-full-sma?c=199,886.5,13
BYD,"B-BOX PREMIUM LVS 12.0 (12,00 kWh)",Battery,0,0,Yes,0,13,15/12/2024 09:17:27,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storages/38702/b-box-premium-lvs-12.0-12-00-kwh?c=199,2796.72,13
BYD + SolarEdge,B-BOX LVS 12.0 (12 kWh) + SE7K-RWS STOREDGE HYBRID,Battery,0,0,Yes,0,13,15/12/2024 09:17:27,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/38725/b-box-lvs-12.0-12-kwh-se7k-rws-storedge-hybrid?c=199,4441.6,13
BYD + SolarEdge,B-BOX LVS 12.0 (12 kWh) + SE8K-RWS STOREDGE HYBRID,Battery,0,0,Yes,0,13,15/12/2024 09:17:27,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/38726/b-box-lvs-12.0-12-kwh-se8k-rws-storedge-hybrid?c=199,4478.91,13
BYD + SolarEdge,B-BOX LVS 12.0 (12 kWh)+ SE10K-RWS STOREDGE HYBRID,Battery,0,0,Yes,0,13,15/12/2024 09:17:27,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/38727/b-box-lvs-12.0-12-kwh-se10k-rws-storedge-hybrid?c=199,4558.96,13
LG Electronics,ENERGY STORAGE SYSTEM HOME 10 + HBC 15H,Battery,0,0,Yes,0,13,15/12/2024 09:17:27,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/41169/energy-storage-system-home-10-hbc-15h?c=199,3839.28,13
LG Electronics,ENERGY STORAGE SYSTEM HOME 8 + HBC 15H,Battery,0,0,Yes,0,13,15/12/2024 09:17:27,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/41170/energy-storage-system-home-8-hbc-15h?c=199,3786.24,13
BMZ,CONNECTOR RJ45 8-POLE,Battery,0,0,Yes,0,12,15/12/2024 09:17:28,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/accessories/191/connector-rj45-8-pole?c=199,3.52,12
SolaX Power,T-BAT SYS HS 17.5,Battery,0,0,Yes,0,12,15/12/2024 09:17:28,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storages/56997/t-bat-sys-hs-17.5?c=199,5558.25,12
SolaX Power,T-BAT HS 17.5 + X3-ULTRA-20K,Battery,0,0,Yes,0,12,15/12/2024 09:17:28,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/57275/t-bat-hs-17.5-x3-ultra-20k?c=199,8080.25,12
SolaX Power,T-BAT HS 17.5 + X3-ULTRA-25K,Battery,0,0,Yes,0,12,15/12/2024 09:17:28,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/57276/t-bat-hs-17.5-x3-ultra-25k?c=199,8292.79,12
SolaX Power,T-BAT HS 17.5 + X3-ULTRA-30K,Battery,0,0,Yes,0,12,15/12/2024 09:17:28,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/57277/t-bat-hs-17.5-x3-ultra-30k?c=199,8528.93,12
Trina Solar,TRB 12.5K-HT,Battery,0,0,Yes,0,12,15/12/2024 09:17:28,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storages/62123/trb-12.5k-ht?c=199,4071.45,12
SolaX Power,T-BAT HS 17.5 + X3-Hybrid 12.0 D G4.2,Battery,0,0,Yes,0,12,15/12/2024 09:17:28,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/63302/t-bat-hs-17.5-x3-hybrid-12.0-d-g4.2?c=199,7307.72,12
SolaX Power,T-BAT HS 17.5 + X3-Hybrid 15.0-D G4.2 + dongle,Battery,0,0,Yes,0,12,15/12/2024 09:17:28,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/63303/t-bat-hs-17.5-x3-hybrid-15.0-d-g4.2-dongle?c=199,7357.19,12
SMA,Home Storage 3.2 + Sunny Boy SE 3.6,Battery,0,0,Yes,0,12,15/12/2024 09:17:28,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/54142/home-storage-3.2-sunny-boy-se-3.6?c=199,2846.59,12
Enphase,Transport handles for IQ Battery 5P ,Battery,0,0,Yes,0,12,15/12/2024 09:17:28,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/accessories/62536/transport-handles-for-iq-battery-5p?c=199,162.49,12
ZYC Energy,SIMPO HV 22.4,Battery,0,0,Yes,0,12,15/12/2024 09:17:28,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storages/64087/simpo-hv-22.4?c=199,5598.81,12
ZYC Energy + GoodWe,ZYC SIMPO HV 22.4 + GW20K-ET,Battery,0,0,Yes,0,12,15/12/2024 09:17:28,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/64197/zyc-simpo-hv-22.4-gw20k-et?c=199,7929.26,12
ZYC Energy + GoodWe,ZYC SIMPO HV 22.4 + GW25K-ET,Battery,0,0,Yes,0,12,15/12/2024 09:17:28,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/64199/zyc-simpo-hv-22.4-gw25k-et?c=199,8351.37,12
ZYC Energy + GoodWe,ZYC SIMPO HV 22.4 + GW29.9K-ET,Battery,0,0,Yes,0,12,15/12/2024 09:17:28,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/64202/zyc-simpo-hv-22.4-gw29.9k-et?c=199,8598.89,12
SolaX Power,T-BAT SYS HS 20.0,Battery,0,0,Yes,0,11,15/12/2024 09:17:28,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storages/56998/t-bat-sys-hs-20.0?c=199,6281.25,11
SolaX Power,T-BAT HS 20.0 + X3-ULTRA-20K,Battery,0,0,Yes,0,11,15/12/2024 09:17:28,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/63236/t-bat-hs-20.0-x3-ultra-20k?c=199,8803.25,11
SolaX Power,T-BAT HS 20.0 + X3-ULTRA-25K,Battery,0,0,Yes,0,11,15/12/2024 09:17:28,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/63237/t-bat-hs-20.0-x3-ultra-25k?c=199,9015.79,11
SolaX Power,T-BAT HS 20.0 + X3-ULTRA-30K,Battery,0,0,Yes,0,11,15/12/2024 09:17:28,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/63238/t-bat-hs-20.0-x3-ultra-30k?c=199,9251.93,11
SolaX Power,T-BAT HS 20.0 + X3-Hybrid 15.0-D G4.2 + dongle,Battery,0,0,Yes,0,11,15/12/2024 09:17:29,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storage-sets-with-inverter/63304/t-bat-hs-20.0-x3-hybrid-15.0-d-g4.2-dongle?c=199,8080.19,11
ZYC Energy,SIMPO HV 25.6,Battery,0,0,Yes,0,11,15/12/2024 09:17:29,Krannich,https://shop.krannich-solar.com/de-en/storage-solutions/storages/64088/simpo-hv-25.6?c=199,6312.96,11
